+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 12928 |  Аутсайдер   |   80  |      Жрец     |         Эльф крови         |
| 12929 |  Springday   |   80  |     Друид     |       Пандарен(Орда)       |
| 12930 |   Криолит    |   80  |      Маг      |          Человек           |
| 12931 | Exboyfriend  |   80  | Рыцарь смерти |        Ночной эльф         |
| 12932 |  Waitepower  |   80  |    Паладин    |           Нежить           |
| 12933 |  Фенрисгос   |   80  |      Маг      |           Эредар           |
| 12934 |   Arthurpq   |   80  |    Паладин    |           Дворф            |
| 12935 |   Degster    |   80  |      Воин     |           Эредар           |
| 12936 |  Heartbreak  |   80  | Рыцарь смерти |          Человек           |
| 12937 |   Bochocha   |   80  |      Жрец     |           Эредар           |
| 12938 |   Ферауин    |   80  |    Паладин    |           Эредар           |
| 12939 |    Сибила    |   80  |     Друид     |           Гоблин           |
| 12940 |      Sp      |   80  |      Жрец     |           Эредар           |
| 12941 |  Drakarion   |   80  |     Друид     |           Гоблин           |
| 12942 |  Alianelle   |   80  |   Разбойник   |        Эльф бездны         |
| 12943 |   Джарвел    |   80  |     Друид     |            Гном            |
| 12944 |   Бомжатня   |   80  |      Воин     |          Человек           |
| 12945 |  Pretorian   |   80  | Рыцарь смерти |           Дреней           |
| 12946 |  Киримбасик  |   80  |   Разбойник   |       Ночнорожденный       |
| 12947 |   Вэлиеда    |   80  |  Чернокнижник |           Эредар           |
| 12948 |  Abrakadavr  |   80  | Рыцарь смерти |         Эльф крови         |
| 12949 |  Тараканька  |   80  |      Жрец     |         Эльф крови         |
| 12950 |   Asterope   |   80  |      Маг      |           Дреней           |
| 12951 |    Sniali    |   80  |     Шаман     |           Нежить           |
| 12952 |   Naspios    |   80  |      Воин     |        Ночной эльф         |
| 12953 |     Ehan     |   80  |     Шаман     |           Эредар           |
| 12954 |    Admei     |   80  |     Друид     |           Эредар           |
| 12955 |   Fantomv    |   80  |   Разбойник   |        Ночной эльф         |
| 12956 |  Кошмарикус  |   80  |    Охотник    |        Высший эльф         |
| 12957 |   Диранал    |   80  | Рыцарь смерти | Дворф клана Черного Железа |
| 12958 |    Presto    |   80  |     Друид     |           Эредар           |
| 12959 |   Рунморок   |   80  |    Паладин    |            Орк             |
| 12960 |   Morielis   |   80  | Рыцарь смерти |        Ночной эльф         |
| 12961 |    Криол     |   80  |  Чернокнижник |          Человек           |
| 12962 |   Какашки    |   80  |      Маг      |        Высший эльф         |
| 12963 | Яизкостромы  |   80  |    Паладин    | Дворф клана Черного Железа |
| 12964 |   Капсула    |   80  |     Шаман     |      Вульпера(Альянс)      |
| 12965 |   Lolafoxy   |   80  |    Охотник    |          Человек           |
| 12966 |  Хиромантыч  |   80  |     Друид     |        Ночной эльф         |
| 12967 |    Nimpik    |   80  |  Чернокнижник |           Гоблин           |
| 12968 |   Жасминка   |   80  |     Друид     |           Эредар           |
| 12969 |   Helpboy    |   80  |      Воин     |          Человек           |
| 12970 |   Corikel    |   80  |     Друид     |        Ночной эльф         |
| 12971 |    Юминг     |   80  | Рыцарь смерти |           Дреней           |
| 12972 |  Шерстиком   |   80  |     Друид     |           Эредар           |
| 12973 |     Алк      |   80  |    Паладин    |          Человек           |
| 12974 |   Пастырь    |   80  |    Паладин    |          Человек           |
| 12975 |   Danzake    |   80  |  Чернокнижник |           Нежить           |
| 12976 |   Vanillka   |   80  |     Друид     |        Эльф бездны         |
| 12977 |    Dornn     |   80  |     Друид     |        Ночной эльф         |
| 12978 |    Люблиш    |   80  |    Паладин    |           Таурен           |
| 12979 |   Morganx    |   80  |     Друид     |      Вульпера(Альянс)      |
| 12980 |   Анитана    |   80  |      Воин     |        Высший эльф         |
| 12981 |    Цузуко    |   80  |     Друид     |      Вульпера(Альянс)      |
| 12982 |  Серёганаг   |   80  |    Паладин    |            Нага            |
| 12983 |    Qarik     |   80  |   Разбойник   |           Гоблин           |
| 12984 |   Каприза    |   80  |    Охотник    |        Эльф бездны         |
| 12985 |   Серхиоо    |   80  |    Паладин    |        Ночной эльф         |
| 12986 |    Чётки     |   80  | Рыцарь смерти |            Орк             |
| 12987 | Каэлестраза  |   80  |      Маг      |        Эльф бездны         |
| 12988 |     Поп      |   80  |      Жрец     |           Ворген           |
| 12989 |   Викторис   |   80  |    Паладин    |           Эредар           |
| 12990 |    Зарии     |   80  |      Жрец     |        Высший эльф         |
