+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 23360 |  Homellanz   |   80  |      Жрец     |        Эльф бездны         |
| 23361 |  Whosaymeow  |   80  |     Шаман     |        Эльф бездны         |
| 23362 |   Чтохочу    |   80  | Рыцарь смерти |          Человек           |
| 23363 |    Лопака    |   80  |      Жрец     |        Ночной эльф         |
| 23364 |   Lisyara    |   80  |    Паладин    |          Человек           |
| 23365 |     Deaf     |   80  |  Чернокнижник |          Человек           |
| 23366 |   Dovakin    |   80  | Рыцарь смерти |           Эредар           |
| 23367 | Extendoclip  |   80  |      Жрец     |        Ночной эльф         |
| 23368 |    Эрнэст    |   80  |      Маг      |         Эльф крови         |
| 23369 |    Poezd     |   80  |     Шаман     |           Эредар           |
| 23370 |    Divra     |   80  |      Воин     |          Человек           |
| 23371 |   Kingpie    |   80  |      Воин     |           Тролль           |
| 23372 |  Budgetmehh  |   80  |      Жрец     |        Эльф бездны         |
| 23373 |   Шкаффиус   |   80  |  Чернокнижник |            Орк             |
| 23374 |  Замудрень   |   80  |    Паладин    |         Эльф крови         |
| 23375 |  Цыганбатя   |   80  |    Паладин    |           Нежить           |
| 23376 |   Лорилор    |   80  |    Паладин    |          Человек           |
| 23377 | Noisecontrol |   80  |      Маг      |           Эредар           |
| 23378 |   Sleepkot   |   80  |     Друид     |        Эльф бездны         |
| 23379 |  Хайзенберг  |   80  | Рыцарь смерти |           Дворф            |
| 23380 |   Infestor   |   80  |  Чернокнижник |           Эредар           |
| 23381 |   Мегаурон   |   80  |      Жрец     |         Эльф крови         |
| 23382 |    Airnd     |   80  |     Друид     |           Таурен           |
| 23383 |   Шоменка    |   80  |     Шаман     |        Ночной эльф         |
| 23384 |  Полковник   |   80  |    Паладин    |      Пандарен(Альянс)      |
| 23385 |   Viragosa   |   80  |    Паладин    |        Ночной эльф         |
| 23386 |    Беатч     |   80  |      Маг      |         Эльф крови         |
| 23387 |   Vsevolod   |   80  |    Охотник    |        Ночной эльф         |
| 23388 | Просветитель |   80  |    Паладин    |         Эльф крови         |
| 23389 |     Трад     |   80  |    Паладин    |          Человек           |
| 23390 |   Шазамыч    |   80  |      Маг      |       Вульпера(Орда)       |
| 23391 |    Mongo     |   80  |      Жрец     |           Эредар           |
| 23392 | Потерпевший  |   80  |    Паладин    |           Дреней           |
| 23393 |    Magia     |   80  |      Маг      |        Ночной эльф         |
| 23394 |   Krakenj    |   80  |     Друид     |            Нага            |
| 23395 |  Обхихихель  |   80  |     Шаман     |           Тролль           |
| 23396 |   Qkiclik    |   80  |    Паладин    |            Орк             |
| 23397 | Ксенофонтова |   80  |      Жрец     |        Высший эльф         |
| 23398 |  Билклинтор  |   80  |      Воин     |           Гоблин           |
| 23399 |    Yoris     |   80  |    Паладин    |       Пандарен(Орда)       |
| 23400 |  Дикодушит   |   80  |    Охотник    |           Гоблин           |
| 23401 |   Saffiti    |   80  |  Чернокнижник |          Человек           |
| 23402 |      Dk      |   80  | Рыцарь смерти |         Эльф крови         |
| 23403 |     Nika     |   80  |     Друид     |        Ночной эльф         |
| 23404 |   Вихролом   |   80  | Рыцарь смерти |           Нежить           |
| 23405 |   Guddini    |   80  | Рыцарь смерти |        Ночной эльф         |
| 23406 |   Lelistia   |   80  |      Маг      |          Человек           |
| 23407 | Отецмохнатых |   80  |    Паладин    |       Пандарен(Орда)       |
| 23408 |   Элемкэй    |   80  |     Шаман     |           Дворф            |
| 23409 | Consecration |   80  |     Шаман     |        Ночной эльф         |
| 23410 | Сашкапакарае |   80  |   Разбойник   |        Ночной эльф         |
| 23411 |   Roksana    |   80  |     Друид     |        Эльф бездны         |
| 23412 |  Noobzkilla  |   80  |      Маг      |           Нежить           |
| 23413 |    Сайтар    |   80  |      Маг      |          Человек           |
| 23414 | Крокозяблик  |   80  |     Шаман     |           Дреней           |
| 23415 |   Holyhule   |   80  |      Жрец     |          Человек           |
| 23416 |   Skinfari   |   80  |     Друид     |           Гоблин           |
| 23417 |   Пунишер    |   80  | Рыцарь смерти |        Ночной эльф         |
| 23418 |    Bypack    |   80  |    Охотник    |           Тролль           |
| 23419 |  Батькашам   |   80  |     Шаман     |         Эльф крови         |
| 23420 |  Ashuromary  |   80  |      Жрец     |       Вульпера(Орда)       |
